date,bench,water,origin,sp1,sp2,sp3,sp4,fxn,spp_num,fnc_num,unit,frame,B1_Liv1,B2_Liv2,B1_Bry,B2_Syn,B1,B2,L2,L1,GA,Nostoc,DC,LC,Moss_unk,Mold,Peltula,Funaria,Moss,Volvox,Liv_unk
2017_05_30,2,1,C,B1,0,0,0,B,1,1,167,1,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,0,0,0,B,1,1,167,2,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,0,0,0,B,1,1,167,3,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,0,0,0,B,1,1,167,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,0,0,0,B,1,1,167,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,0,0,0,0,O,0,0,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,0,0,0,0,O,0,0,168,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,0,0,0,0,O,0,0,168,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,0,0,0,0,O,0,0,168,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,0,0,0,0,O,0,0,168,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,0,L1,0,BL,2,2,169,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,0,L1,0,BL,2,2,169,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,0,L1,0,BL,2,2,169,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,0,L1,0,BL,2,2,169,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,0,L1,0,BL,2,2,169,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,0,L1,L2,BLL,3,2,170,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,0,L1,L2,BLL,3,2,170,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,0,L1,L2,BLL,3,2,170,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,0,L1,L2,BLL,3,2,170,4,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,0,L1,L2,BLL,3,2,170,5,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,B2,0,L2,BL,2,2,171,1,2,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,B2,0,L2,BL,2,2,171,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,B2,0,L2,BL,2,2,171,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,B2,0,L2,BL,2,2,171,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,B2,0,L2,BL,2,2,171,5,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,0,0,0,O,0,0,172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,0,0,0,O,0,0,172,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,0,0,0,O,0,0,172,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,0,0,0,O,0,0,172,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,0,0,0,O,0,0,172,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,B2,0,L2,BL,2,2,173,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,B2,0,L2,BL,2,2,173,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,B2,0,L2,BL,2,2,173,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,B2,0,L2,BL,2,2,173,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,B2,0,L2,BL,2,2,173,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,B2,0,0,BB,2,1,174,1,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,B2,0,0,BB,2,1,174,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,B2,0,0,BB,2,1,174,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,B2,0,0,BB,2,1,174,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,B2,0,0,BB,2,1,174,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,B2,L1,0,BBL,3,2,175,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,B2,L1,0,BBL,3,2,175,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,B2,L1,0,BBL,3,2,175,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,B2,L1,0,BBL,3,2,175,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,B2,L1,0,BBL,3,2,175,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,B2,L1,0,BBL,3,2,176,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,B2,L1,0,BBL,3,2,176,2,0,0,0,5,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,B2,L1,0,BBL,3,2,176,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,B2,L1,0,BBL,3,2,176,4,0,0,0,5,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,B2,L1,0,BBL,3,2,176,5,0,0,0,2,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,0,L1,L2,LL,2,1,177,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,0,L1,L2,LL,2,1,177,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,0,L1,L2,LL,2,1,177,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,0,L1,L2,LL,2,1,177,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,0,L1,L2,LL,2,1,177,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,B2,L1,L2,BBLL,4,2,178,1,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,B2,L1,L2,BBLL,4,2,178,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,B2,L1,L2,BBLL,4,2,178,3,0,0,0,3,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,B2,L1,L2,BBLL,4,2,178,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,B2,L1,L2,BBLL,4,2,178,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,B2,L1,L2,BBLL,4,2,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,B2,L1,L2,BBLL,4,2,179,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,B2,L1,L2,BBLL,4,2,179,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,B2,L1,L2,BBLL,4,2,179,4,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,B2,L1,L2,BBLL,4,2,179,5,0,0,2,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,B2,0,L2,BBL,3,2,180,1,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,B2,0,L2,BBL,3,2,180,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,B2,0,L2,BBL,3,2,180,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,B2,0,L2,BBL,3,2,180,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,B2,0,L2,BBL,3,2,180,5,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,0,0,0,B,1,1,181,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,0,0,0,B,1,1,181,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,0,0,0,B,1,1,181,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,0,0,0,B,1,1,181,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,0,0,0,B,1,1,181,5,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,B2,0,L2,BL,2,2,182,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,B2,0,L2,BL,2,2,182,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,B2,0,L2,BL,2,2,182,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,B2,0,L2,BL,2,2,182,4,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,B2,0,L2,BL,2,2,182,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,B2,0,0,B,1,1,183,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,B2,0,0,B,1,1,183,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,B2,0,0,B,1,1,183,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,B2,0,0,B,1,1,183,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,B2,0,0,B,1,1,183,5,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,B2,0,0,BB,2,1,184,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,B2,0,0,BB,2,1,184,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,B2,0,0,BB,2,1,184,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,B2,0,0,BB,2,1,184,4,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,B2,0,0,BB,2,1,184,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,B2,0,L2,BBL,3,2,185,1,0,0,0,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,B2,0,L2,BBL,3,2,185,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,B2,0,L2,BBL,3,2,185,3,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,B2,0,L2,BBL,3,2,185,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,B1,B2,0,L2,BBL,3,2,185,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,0,0,0,B,1,1,186,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,0,0,0,B,1,1,186,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,0,0,0,B,1,1,186,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,0,0,0,B,1,1,186,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,0,0,0,B,1,1,186,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,0,0,L1,0,L,1,1,187,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,0,0,L1,0,L,1,1,187,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,0,0,L1,0,L,1,1,187,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,0,0,L1,0,L,1,1,187,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,0,0,L1,0,L,1,1,187,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,0,0,0,L2,L,1,1,188,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,0,0,0,L2,L,1,1,188,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,0,0,0,L2,L,1,1,188,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,0,0,0,L2,L,1,1,188,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,0,0,0,L2,L,1,1,188,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,0,L1,0,BL,2,2,189,1,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,0,L1,0,BL,2,2,189,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,0,L1,0,BL,2,2,189,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,0,L1,0,BL,2,2,189,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,0,L1,0,BL,2,2,189,5,8,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,0,L1,0,L,1,1,190,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,0,L1,0,L,1,1,190,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,0,L1,0,L,1,1,190,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,0,L1,0,L,1,1,190,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,0,L1,0,L,1,1,190,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,B2,0,0,BB,2,1,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,B2,0,0,BB,2,1,191,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,B2,0,0,BB,2,1,191,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,B2,0,0,BB,2,1,191,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,B2,0,0,BB,2,1,191,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,0,B2,L1,0,BL,2,2,192,1,0,5,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,0,B2,L1,0,BL,2,2,192,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,0,B2,L1,0,BL,2,2,192,3,0,5,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,0,B2,L1,0,BL,2,2,192,4,0,1,0,0,0,1,0,70,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,0,B2,L1,0,BL,2,2,192,5,0,3,0,0,0,3,0,70,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,B2,0,0,BB,2,1,193,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,B2,0,0,BB,2,1,193,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,B2,0,0,BB,2,1,193,3,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,B2,0,0,BB,2,1,193,4,0,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,B2,0,0,BB,2,1,193,5,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,0,0,L2,BL,2,2,194,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,0,0,L2,BL,2,2,194,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,0,0,L2,BL,2,2,194,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,0,0,L2,BL,2,2,194,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,0,0,L2,BL,2,2,194,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,0,L1,L2,BLL,3,2,195,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,0,L1,L2,BLL,3,2,195,2,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,0,L1,L2,BLL,3,2,195,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,0,L1,L2,BLL,3,2,195,4,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,0,L1,L2,BLL,3,2,195,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,B2,0,0,BB,2,1,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,B2,0,0,BB,2,1,196,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,B2,0,0,BB,2,1,196,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,B2,0,0,BB,2,1,196,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,B1,B2,0,0,BB,2,1,196,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,0,0,L1,L2,LL,2,1,197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,0,0,L1,L2,LL,2,1,197,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,0,0,L1,L2,LL,2,1,197,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,0,0,L1,L2,LL,2,1,197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,0,0,L1,L2,LL,2,1,197,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,B2,0,0,B,1,1,198,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,B2,0,0,B,1,1,198,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,B2,0,0,B,1,1,198,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,B2,0,0,B,1,1,198,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,B2,0,0,B,1,1,198,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,0,0,L2,BL,2,2,199,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,0,0,L2,BL,2,2,199,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,0,0,L2,BL,2,2,199,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,0,0,L2,BL,2,2,199,4,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,0,0,L2,BL,2,2,199,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,0,0,L2,L,1,1,200,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,0,0,L2,L,1,1,200,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,0,0,L2,L,1,1,200,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,0,0,L2,L,1,1,200,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,0,0,L2,L,1,1,200,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,0,0,L1,L2,LL,2,1,201,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,0,0,L1,L2,LL,2,1,201,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,0,0,L1,L2,LL,2,1,201,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,0,0,L1,L2,LL,2,1,201,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,0,0,L1,L2,LL,2,1,201,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,B2,L1,0,BBL,3,2,202,1,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,B2,L1,0,BBL,3,2,202,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,B2,L1,0,BBL,3,2,202,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,B2,L1,0,BBL,3,2,202,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,O,B1,B2,L1,0,BBL,3,2,202,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,0,L1,0,BL,2,2,203,1,0,0,0,5,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,0,L1,0,BL,2,2,203,2,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,0,L1,0,BL,2,2,203,3,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,0,L1,0,BL,2,2,203,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,C,B1,0,L1,0,BL,2,2,203,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,0,0,0,O,0,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,0,0,0,O,0,0,204,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,0,0,0,O,0,0,204,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,0,0,0,O,0,0,204,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,1,O,0,0,0,0,O,0,0,204,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,B2,0,L2,BL,2,2,205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017_05_30,2,3,C,0,B2,0,L2,BL,2,2,205,2,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
